player_id,gp,pass_att,pass_cmp,pass_yd,pass_td,pass_int,pass_sack,pass_air_yd,pass_rz_att,rush_att,rush_yd,rush_td,rush_btkl,rush_yac,rush_rz_att,rush_tkl_loss,rec,rec_tgt,rec_yd,rec_td,rec_air_yd,rec_yar,rec_drop,rec_rz_tgt,fum,fum_lost,st_td,off_snp,tm_off_snp,bonus_pass_yd_300,bonus_pass_yd_400,bonus_rush_yd_100,bonus_rush_yd_200,bonus_rec_yd_100,bonus_rec_yd_200,season,position,points_freedom,points_uww,ppg_freedom,ppg_uww,pos_rank_freedom_tot,pos_rank_freedom_per,rank_freedom_tot,rank_freedom_per,pos_rank_uww_tot,pos_rank_uww_per,rank_uww_tot,rank_uww_per,starter_freedom,starter_uww
4273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,RB,0.0,0.0,,,131.0,,510.0,,131.0,,509.0,,False,False
4708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
3205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,QB,0.0,0.0,,,75.0,,510.0,,74.0,,509.0,,False,False
6692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
13043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
13160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,TE,0.0,0.0,,,109.0,,510.0,,109.0,,509.0,,False,False
2886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,TE,0.0,0.0,,,109.0,,510.0,,109.0,,509.0,,False,False
5799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
8705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
13414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,RB,0.0,0.0,,,131.0,,510.0,,131.0,,509.0,,False,False
1689,17.0,,,,,,,,,1.0,6.0,,,4.0,1.0,,103.0,137.0,1014.0,4.0,669.0,345.0,6.0,14.0,2.0,,,998.0,1099.0,,,,,3.0,,2023,WR,235.0,235.0,13.8,13.8,18.0,26.0,47.0,76.0,19.0,26.0,43.0,70.0,True,True
12231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
11082,17.0,,,,,,,,,,,,,,,,4.0,6.0,21.0,1.0,3.0,18.0,,2.0,,,,177.0,1036.0,,,,,,,2023,TE,12.1,12.1,0.7,0.7,84.0,91.0,413.0,462.0,84.0,91.0,412.0,458.0,False,False
12085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,TE,0.0,0.0,,,109.0,,510.0,,109.0,,509.0,,False,False
12033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
8233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,RB,0.0,0.0,,,131.0,,510.0,,131.0,,509.0,,False,False
8755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
12392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
5292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
6955,1.0,,,,,,,,,1.0,2.0,,,2.0,,,1.0,1.0,-2.0,,-3.0,1.0,,,,,,4.0,120.0,,,,,,,2023,RB,1.0,1.0,1.0,1.0,130.0,110.0,506.0,434.0,130.0,110.0,502.0,432.0,False,False
6606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,QB,0.0,0.0,,,75.0,,510.0,,74.0,,509.0,,False,False
5068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,RB,0.0,0.0,,,131.0,,510.0,,131.0,,509.0,,False,False
2121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
11941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
14055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,TE,0.0,0.0,,,109.0,,510.0,,109.0,,509.0,,False,False
12495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,RB,0.0,0.0,,,131.0,,510.0,,131.0,,509.0,,False,False
1170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,RB,0.0,0.0,,,131.0,,510.0,,131.0,,509.0,,False,False
5102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
5261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
6187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,RB,0.0,0.0,,,131.0,,510.0,,131.0,,509.0,,False,False
4602,17.0,,,,,,,,,,,,,,,,11.0,17.0,112.0,,55.0,57.0,2.0,2.0,,,,307.0,1090.0,,,,,,,2023,TE,22.2,22.2,1.3,1.3,73.0,78.0,364.0,414.0,73.0,78.0,361.0,411.0,False,False
7586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
4125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
4189,10.0,,,,,,,,,,,,,,,,3.0,3.0,12.0,,6.0,6.0,,,,,,117.0,665.0,,,,,,,2023,TE,4.2,4.2,0.4,0.4,98.0,97.0,465.0,482.0,98.0,97.0,461.0,478.0,False,False
5919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,RB,0.0,0.0,,,131.0,,510.0,,131.0,,509.0,,False,False
4364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
3727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
11544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
4497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
1794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,RB,0.0,0.0,,,131.0,,510.0,,131.0,,509.0,,False,False
13354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
8825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
5695,17.0,,,,,,,,,5.0,17.0,,,3.0,,1.0,29.0,44.0,324.0,1.0,220.0,104.0,1.0,6.0,1.0,1.0,,398.0,1048.0,,,,,,,2023,WR,67.1,67.1,3.9,3.9,91.0,102.0,227.0,269.0,91.0,102.0,222.0,267.0,False,False
12260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,TE,0.0,0.0,,,109.0,,510.0,,109.0,,509.0,,False,False
12863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
5133,17.0,,,,,,,,,1.0,,,,,,,61.0,87.0,621.0,,376.0,245.0,2.0,9.0,,,,722.0,1036.0,,,,,,,2023,TE,123.1,123.1,7.2,7.2,18.0,23.0,141.0,193.0,18.0,23.0,139.0,188.0,False,False
12852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
13100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,TE,0.0,0.0,,,109.0,,510.0,,109.0,,509.0,,False,False
5734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
6370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
11176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,RB,0.0,0.0,,,131.0,,510.0,,131.0,,509.0,,False,False
8221,8.0,,,,,,,,,35.0,74.0,,3.0,27.0,2.0,11.0,4.0,4.0,26.0,,-5.0,31.0,,,,,,119.0,639.0,,,,,,,2023,RB,14.0,14.0,1.8,1.8,99.0,97.0,401.0,386.0,99.0,97.0,400.0,382.0,False,False
8917,16.0,,,,,,,,,11.0,110.0,1.0,1.0,23.0,2.0,,12.0,18.0,127.0,3.0,88.0,39.0,3.0,6.0,1.0,,,130.0,1034.0,,,,,,,2023,WR,59.7,59.7,3.7,3.7,100.0,106.0,244.0,277.0,100.0,106.0,239.0,274.0,False,False
7885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
12320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,TE,0.0,0.0,,,109.0,,510.0,,109.0,,509.0,,False,False
11655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,RB,0.0,0.0,,,131.0,,510.0,,131.0,,509.0,,False,False
3646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,RB,0.0,0.0,,,131.0,,510.0,,131.0,,509.0,,False,False
12775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,QB,0.0,0.0,,,75.0,,510.0,,74.0,,509.0,,False,False
12901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,TE,0.0,0.0,,,109.0,,510.0,,109.0,,509.0,,False,False
12291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
7901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
2374,17.0,,,,,,,,,,,,,,,,79.0,122.0,894.0,5.0,674.0,220.0,5.0,12.0,,,,795.0,996.0,,,,,,,2023,WR,198.4,198.4,11.7,11.7,34.0,41.0,82.0,111.0,34.0,41.0,82.0,108.0,False,True
6957,10.0,,,,,,,,,,,,,,,,,5.0,,,,,,,1.0,1.0,,9.0,657.0,,,,,,,2023,WR,-2.0,-2.0,-0.2,-0.2,1238.0,232.0,2765.0,591.0,1238.0,232.0,2765.0,590.0,False,False
3357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,QB,0.0,0.0,,,75.0,,510.0,,74.0,,509.0,,False,False
7573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
10229,16.0,,,,,,,,,1.0,-3.0,,,,,1.0,79.0,102.0,938.0,7.0,285.0,653.0,8.0,22.0,2.0,1.0,,622.0,1072.0,,,,,2.0,,2023,WR,216.5,216.5,13.5,13.5,28.0,29.0,66.0,79.0,28.0,29.0,64.0,74.0,True,True
8881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
7466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,RB,0.0,0.0,,,131.0,,510.0,,131.0,,509.0,,False,False
1451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,RB,0.0,0.0,,,131.0,,510.0,,131.0,,509.0,,False,False
7161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
4208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
12776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,QB,0.0,0.0,,,75.0,,510.0,,74.0,,509.0,,False,False
6685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
6956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,TE,0.0,0.0,,,109.0,,510.0,,109.0,,509.0,,False,False
9226,11.0,,,,,,1.0,,,103.0,800.0,8.0,10.0,298.0,19.0,10.0,27.0,37.0,197.0,3.0,-65.0,262.0,,6.0,1.0,1.0,,267.0,653.0,,,3.0,1.0,,,2023,RB,198.7,200.7,18.1,18.2,23.0,3.0,81.0,18.0,21.0,3.0,78.0,15.0,True,True
9494,16.0,,,,,,,,,9.0,30.0,,1.0,20.0,1.0,2.0,22.0,33.0,377.0,1.0,223.0,154.0,1.0,1.0,2.0,2.0,1.0,358.0,942.0,,,,,1.0,,2023,WR,72.7,72.7,4.5,4.5,85.0,94.0,213.0,255.0,85.0,94.0,209.0,253.0,False,False
5243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
4973,9.0,,,,,,,,,,,,,,,,18.0,32.0,184.0,1.0,117.0,67.0,2.0,3.0,,,,336.0,628.0,,,,,,,2023,TE,42.4,42.4,4.7,4.7,50.0,34.0,285.0,247.0,50.0,34.0,283.0,245.0,False,False
12905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,TE,0.0,0.0,,,109.0,,510.0,,109.0,,509.0,,False,False
4535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,TE,0.0,0.0,,,109.0,,510.0,,109.0,,509.0,,False,False
2382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,RB,0.0,0.0,,,131.0,,510.0,,131.0,,509.0,,False,False
11559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,QB,0.0,0.0,,,75.0,,510.0,,74.0,,509.0,,False,False
6878,3.0,,,,,,,,,,,,,,,,2.0,2.0,11.0,,4.0,7.0,,2.0,,,,6.0,186.0,,,,,,,2023,RB,3.1,3.1,1.0,1.0,118.0,110.0,475.0,434.0,118.0,110.0,471.0,432.0,False,False
7993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,RB,0.0,0.0,,,131.0,,510.0,,131.0,,509.0,,False,False
13279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
4665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,QB,0.0,0.0,,,75.0,,510.0,,74.0,,509.0,,False,False
4993,17.0,,,,,,,,,,,,,,,,29.0,45.0,244.0,2.0,148.0,96.0,,6.0,,,,489.0,994.0,,,,,,,2023,TE,65.4,65.4,3.8,3.8,37.0,40.0,229.0,274.0,37.0,40.0,223.0,271.0,False,False
12070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,TE,0.0,0.0,,,109.0,,510.0,,109.0,,509.0,,False,False
4613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
4367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
12928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,RB,0.0,0.0,,,131.0,,510.0,,131.0,,509.0,,False,False
7848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,TE,0.0,0.0,,,109.0,,510.0,,109.0,,509.0,,False,False
12113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,TE,0.0,0.0,,,109.0,,510.0,,109.0,,509.0,,False,False
5248,17.0,,,,,,,,,198.0,810.0,13.0,11.0,292.0,39.0,13.0,12.0,13.0,180.0,,35.0,145.0,,,3.0,2.0,,470.0,1126.0,,,,,,,2023,RB,185.0,185.0,10.9,10.9,27.0,34.0,90.0,122.0,27.0,34.0,88.0,117.0,True,True
11627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
2755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,TE,0.0,0.0,,,109.0,,510.0,,109.0,,509.0,,False,False
7735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,TE,0.0,0.0,,,109.0,,510.0,,109.0,,509.0,,False,False
1273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
5955,17.0,,,,,,,,,,,,,,,,25.0,37.0,255.0,,103.0,152.0,1.0,3.0,1.0,1.0,,358.0,980.0,,,,,,,2023,WR,48.5,48.5,2.9,2.9,113.0,127.0,267.0,319.0,113.0,127.0,265.0,315.0,False,False
13403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,RB,0.0,0.0,,,131.0,,510.0,,131.0,,509.0,,False,False
2191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
6493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,TE,0.0,0.0,,,109.0,,510.0,,109.0,,509.0,,False,False
1592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,TE,0.0,0.0,,,109.0,,510.0,,109.0,,509.0,,False,False
3868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,RB,0.0,0.0,,,131.0,,510.0,,131.0,,509.0,,False,False
13151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,TE,0.0,0.0,,,109.0,,510.0,,109.0,,509.0,,False,False
13287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,RB,0.0,0.0,,,131.0,,510.0,,131.0,,509.0,,False,False
13946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,RB,0.0,0.0,,,131.0,,510.0,,131.0,,509.0,,False,False
6982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,TE,0.0,0.0,,,109.0,,510.0,,109.0,,509.0,,False,False
533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,QB,0.0,0.0,,,75.0,,510.0,,74.0,,509.0,,False,False
13212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
4641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
13427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,QB,0.0,0.0,,,75.0,,510.0,,74.0,,509.0,,False,False
11654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,RB,0.0,0.0,,,131.0,,510.0,,131.0,,509.0,,False,False
4175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
6108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,RB,0.0,0.0,,,131.0,,510.0,,131.0,,509.0,,False,False
13017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,QB,0.0,0.0,,,75.0,,510.0,,74.0,,509.0,,False,False
13256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
6869,17.0,,,,,,,,,,,,,,,,22.0,35.0,204.0,3.0,106.0,98.0,,13.0,,,,724.0,1011.0,,,,,,,2023,TE,60.4,60.4,3.6,3.6,39.0,42.0,240.0,281.0,39.0,42.0,235.0,278.0,False,False
13830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
4480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
13923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,RB,0.0,0.0,,,131.0,,510.0,,131.0,,509.0,,False,False
6234,16.0,,,,,,,,,4.0,,,1.0,2.0,1.0,2.0,15.0,21.0,150.0,1.0,71.0,79.0,1.0,2.0,2.0,1.0,1.0,141.0,991.0,,,,,,,2023,WR,40.0,40.0,2.5,2.5,121.0,134.0,293.0,339.0,121.0,134.0,293.0,335.0,False,False
9509,17.0,,,,,,,,,214.0,976.0,4.0,14.0,393.0,23.0,22.0,58.0,86.0,487.0,4.0,-32.0,519.0,6.0,10.0,4.0,3.0,,726.0,1069.0,,,2.0,,1.0,,2023,RB,252.3,252.3,14.8,14.8,9.0,17.0,36.0,64.0,9.0,17.0,30.0,55.0,True,True
7525,16.0,,,,,,,,,,,,,,,,81.0,112.0,1066.0,7.0,772.0,294.0,5.0,6.0,1.0,1.0,,1043.0,1082.0,,,,,2.0,,2023,WR,231.6,231.6,14.5,14.5,20.0,22.0,50.0,68.0,20.0,22.0,44.0,61.0,True,True
12530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
2918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
2573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
11292,9.0,178.0,114.0,1101.0,8.0,3.0,37.0,518.0,15.0,36.0,195.0,1.0,1.0,26.0,3.0,4.0,,,,,,,,,2.0,1.0,,402.0,702.0,,,,,,,2023,QB,93.5,87.5,10.4,9.7,34.0,38.0,182.0,131.0,31.0,34.0,186.0,135.0,False,False
8433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,TE,0.0,0.0,,,109.0,,510.0,,109.0,,509.0,,False,False
12476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,RB,0.0,0.0,,,131.0,,510.0,,131.0,,509.0,,False,False
8595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
3894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,TE,0.0,0.0,,,109.0,,510.0,,109.0,,509.0,,False,False
12511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,QB,0.0,0.0,,,75.0,,510.0,,74.0,,509.0,,False,False
8002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,QB,0.0,0.0,,,75.0,,510.0,,74.0,,509.0,,False,False
11554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
7540,3.0,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,25.0,208.0,,,,,,,2023,WR,0.0,0.0,0.0,0.0,198.0,198.0,510.0,510.0,198.0,198.0,509.0,509.0,False,False
8118,15.0,,,,,,,,,,,,,,,,14.0,23.0,167.0,3.0,96.0,71.0,1.0,2.0,,,,165.0,1036.0,,,,,,,2023,WR,48.7,48.7,3.2,3.2,112.0,121.0,266.0,301.0,112.0,121.0,264.0,298.0,False,False
13355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,TE,0.0,0.0,,,109.0,,510.0,,109.0,,509.0,,False,False
2632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,RB,0.0,0.0,,,131.0,,510.0,,131.0,,509.0,,False,False
3343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,QB,0.0,0.0,,,75.0,,510.0,,74.0,,509.0,,False,False
6165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
8207,6.0,,,,,,,,,13.0,87.0,,,29.0,4.0,,6.0,9.0,34.0,,-17.0,51.0,1.0,3.0,,,,50.0,395.0,,,,,,,2023,RB,18.1,18.1,3.0,3.0,92.0,79.0,385.0,313.0,92.0,79.0,381.0,309.0,False,False
8769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,TE,0.0,0.0,,,109.0,,510.0,,109.0,,509.0,,False,False
11123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,RB,0.0,0.0,,,131.0,,510.0,,131.0,,509.0,,False,False
12490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,RB,0.0,0.0,,,131.0,,510.0,,131.0,,509.0,,False,False
12478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
12457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,RB,0.0,0.0,,,131.0,,510.0,,131.0,,509.0,,False,False
7578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
7548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
4373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,RB,0.0,0.0,,,131.0,,510.0,,131.0,,509.0,,False,False
3475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
6049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,WR,0.0,0.0,,,198.0,,510.0,,198.0,,509.0,,False,False
8212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,QB,0.0,0.0,,,75.0,,510.0,,74.0,,509.0,,False,False
